state,district,sex,age,id,hhid,psid,female,medwork,rural,hhweight,stateName
33,6,1,22,Q3V175007110203,750071102,75007110203,0,0,0,0.22098562,Tamil Nadu
1,8,1,35,Q1V172929110103,729291101,72929110103,0,1,0,0.15887164,Jammu & Kashmir
8,1,2,45,Q4V179179110101,791791101,79179110101,1,0,0,0.43502501,Rajasthan
9,26,1,24,Q2V171251110207,712511102,71251110207,0,1,0,2.2862101,Uttar Pradesh
15,7,1,54,Q4V150368120201,503681202,50368120201,0,1,1,0.024052406,Mizoram
4,1,2,30,Q2V179090140102,790901401,79090140102,1,1,0,0.34934881,Chandigarh
8,23,1,18,Q2V150758120102,507581201,50758120102,0,1,1,0.29642218,Rajasthan
24,21,1,22,Q4V157018210102,570182101,57018210102,0,1,1,0.97620332,Gujarat
9,16,1,35,Q2V175715130201,757151302,75715130201,0,1,0,0.66590744,Uttar Pradesh
19,17,1,48,Q1V155662220101,556622201,55662220101,0,1,1,1.3459439,West Bengal
18,19,2,30,Q1V154682220203,546822202,54682220203,1,0,1,0.61558497,Assam
12,1,1,39,Q3V154110130101,541101301,54110130101,0,1,1,0.1446619,Arunachal Pradesh
27,5,1,47,Q3V150860220201,508602202,50860220201,0,1,1,1.2074391,Maharashtra
33,31,1,40,Q3V179260140101,792601401,79260140101,0,1,0,1.9482398,Tamil Nadu
19,6,2,23,Q3V157700220102,577002201,57700220102,1,0,1,1.7033986,West Bengal
3,10,2,22,Q3V153137120102,531371201,53137120102,1,0,1,0.19696032,Punjab
14,5,1,36,Q2V179330110203,793301102,79330110203,0,1,0,0.088538237,Manipur
27,22,2,44,Q4V177028140202,770281402,77028140202,1,0,0,2.4642437,Maharashtra
18,22,2,37,Q4V156909110102,569091101,56909110102,1,1,1,0.75716192,Assam
14,4,1,42,Q4V172609130201,726091302,72609130201,0,1,0,0.048423629,Manipur
21,15,2,60,Q3V151922120302,519221203,51922120302,1,0,1,0.53867626,Odisha
19,14,2,22,Q4V179827130204,798271302,79827130204,1,0,0,0.91645193,West Bengal
24,25,1,37,Q1V172283140201,722831402,72283140201,0,1,0,1.6602178,Gujarat
11,4,2,37,Q4V171297130103,712971301,71297130103,1,0,0,0.082260363,Sikkim
18,4,1,35,Q1V157303120201,573031202,57303120201,0,1,1,0.010407376,Assam
32,11,1,29,Q3V150431220105,504312201,50431220105,0,1,1,0.74636227,Kerala
9,66,2,25,Q3V177431220105,774312201,77431220105,1,0,0,0.76934099,Uttar Pradesh
29,5,2,22,Q1V151752230107,517522301,51752230107,1,0,1,6.8149295,Karnataka
9,58,2,20,Q2V151870120111,518701201,51870120111,1,0,1,0.64514899,Uttar Pradesh
3,19,1,20,Q2V155008210103,550082101,55008210103,0,0,1,1.4642301,Punjab
6,8,1,62,Q3V152671120101,526711201,52671120101,0,1,1,0.11949573,Haryana
3,7,2,45,Q2V179659140102,796591401,79659140102,1,1,0,0.044204,Punjab
27,19,1,31,Q1V174464110203,744641102,74464110203,0,1,0,0.24566628,Maharashtra
19,12,2,23,Q4V156297220104,562972201,56297220104,1,0,1,0.86871117,West Bengal
8,22,2,30,Q3V175924130103,759241301,75924130103,1,0,0,0.41120288,Rajasthan
33,22,2,22,Q3V154455110107,544551101,54455110107,1,0,1,0.57700515,Tamil Nadu
9,39,2,45,Q2V153942120202,539421202,53942120202,1,0,1,0.24463013,Uttar Pradesh
20,12,1,17,Q4V175310120103,753101201,75310120103,0,0,0,0.56174773,Jharkhand
19,8,2,26,Q2V157050110104,570501101,57050110104,1,0,1,0.94238853,West Bengal
9,10,2,58,Q1V159109110102,591091101,59109110102,1,0,1,1.2756236,Uttar Pradesh
20,10,2,36,Q3V153078220202,530782202,53078220202,1,0,1,0.76389873,Jharkhand
11,4,2,50,Q2V157089210102,570892101,57089210102,1,0,1,0.18691707,Sikkim
3,7,2,32,Q4V179141130202,791411302,79141130202,1,1,0,0.077013962,Punjab
10,21,2,25,Q4V150327110102,503271101,50327110102,1,0,1,0.2294827,Bihar
24,7,2,23,Q3V173950130202,739501302,73950130202,1,0,0,0.45686704,Gujarat
33,30,1,36,Q1V154118220201,541182202,54118220201,0,1,1,1.6386486,Tamil Nadu
14,1,1,63,Q4V152768120101,527681201,52768120101,0,0,1,0.016986871,Manipur
8,6,2,35,Q4V155625120101,556251201,55625120101,1,1,1,0.47670037,Rajasthan
23,16,2,30,Q2V170422130110,704221301,70422130110,1,0,0,0.060844444,Madhya Pradesh
8,22,1,32,Q1V157760110101,577601101,57760110101,0,1,1,2.3611679,Rajasthan
24,10,2,17,Q2V157192120205,571921202,57192120205,1,0,1,0.40462023,Gujarat
3,9,2,23,Q4V171991110204,719911102,71991110204,1,0,0,0.12922223,Punjab
15,6,2,30,Q1V177280110205,772801102,77280110205,1,1,0,0.048390292,Mizoram
20,16,1,60,Q1V153550120401,535501204,53550120401,0,1,1,0.61867523,Jharkhand
27,9,2,45,Q4V170009130101,700091301,70009130101,1,1,0,0.37163576,Maharashtra
4,1,2,42,Q1V177197110102,771971101,77197110102,1,0,0,0.049333718,Chandigarh
28,12,2,40,Q2V155144120102,551441201,55144120102,1,1,1,0.30343354,Andhra Pradesh
24,14,2,32,Q4V159024110104,590241101,59024110104,1,0,1,0.063053243,Gujarat
6,8,1,35,Q1V151904210101,519042101,51904210101,0,1,1,4.8909988,Haryana
20,19,1,45,Q2V171468140201,714681402,71468140201,0,1,0,0.97369558,Jharkhand
9,19,2,42,Q1V150387220102,503872201,50387220102,1,0,1,0.62787247,Uttar Pradesh
27,20,2,45,Q1V157359130101,573591301,57359130101,1,1,1,5.208272,Maharashtra
27,19,1,55,Q2V154555220101,545552201,54555220101,0,1,1,1.7124978,Maharashtra
22,1,2,20,Q1V151109110104,511091101,51109110104,1,1,1,0.62063712,Chhattisgarh
6,1,1,18,Q1V173034110103,730341101,73034110103,0,0,0,0.36280265,Haryana
16,1,2,45,Q3V174056130202,740561302,74056130202,1,0,0,0.068687752,Tripura
28,4,1,22,Q2V177897140103,778971401,77897140103,0,1,0,1.4711055,Andhra Pradesh
27,5,1,34,Q3V175988140201,759881402,75988140201,0,1,0,1.1429834,Maharashtra
7,1,1,63,Q1V170076110101,700761101,70076110101,0,0,0,0.88528442,Delhi
3,5,2,40,Q2V155225220203,552252202,55225220203,1,0,1,0.95528287,Punjab
8,24,1,45,Q3V156498110101,564981101,56498110101,0,1,1,0.43871588,Rajasthan
6,7,2,25,Q4V173406110204,734061102,73406110204,1,0,0,0.22303657,Haryana
27,14,1,27,Q2V157358110101,573581101,57358110101,0,1,1,0.69230103,Maharashtra
12,9,2,45,Q1V151766110202,517661102,51766110202,1,1,1,0.017619295,Arunachal Pradesh
23,10,1,50,Q3V173310110201,733101102,73310110201,0,1,0,1.6823426,Madhya Pradesh
8,20,2,40,Q1V153010120104,530101201,53010120104,1,1,1,0.24302563,Rajasthan
10,9,2,18,Q1V159682120103,596821201,59682120103,1,0,1,0.33877578,Bihar
21,8,2,28,Q3V159510110103,595101101,59510110103,1,0,1,0.43542716,Odisha
23,45,1,23,Q2V152088210101,520882101,52088210101,0,1,1,4.3624697,Madhya Pradesh
10,24,1,25,Q1V154910210104,549102101,54910210104,0,0,1,4.721642,Bihar
21,17,2,56,Q1V173345140202,733451402,73345140202,1,0,0,0.16871692,Odisha
36,8,2,45,Q2V173679120102,736791201,73679120102,1,1,0,1.8639504,Telangana
33,27,2,31,Q4V154077110107,540771101,54077110107,1,1,1,0.13918734,Tamil Nadu
13,11,2,20,Q3V156054120105,560541201,56054120105,1,0,1,0.31177017,Nagaland
5,12,2,16,Q2V174492120206,744921202,74492120206,1,0,0,0.2538138,Uttrakhand
20,9,2,45,Q4V157398220102,573982201,57398220102,1,0,1,1.5929532,Jharkhand
28,4,2,34,Q4V152474230102,524742301,52474230102,1,0,1,9.209218,Andhra Pradesh
19,7,1,34,Q3V151417210103,514172101,51417210103,0,1,1,3.8945556,West Bengal
32,10,2,53,Q3V171233130102,712331301,71233130102,1,0,0,0.45115128,Kerala
21,7,1,60,Q4V158335120301,583351203,58335120301,0,1,1,0.67762446,Odisha
23,43,1,56,Q3V151475130101,514751301,51475130101,0,1,1,4.470696,Madhya Pradesh
2,9,1,28,Q4V172589130101,725891301,72589130101,0,1,0,0.20711085,Himachal Pradesh
34,2,1,55,Q4V175375120201,753751202,75375120201,0,1,0,0.24172483,Puducherry
28,11,2,30,Q1V153088220102,530882201,53088220102,1,1,1,0.48300061,Andhra Pradesh
36,3,2,32,Q2V174083120102,740831201,74083120102,1,0,0,1.2695916,Telangana
1,21,1,31,Q1V159153130101,591531301,59153130101,0,1,1,0.68370646,Jammu & Kashmir
33,27,2,37,Q1V152010220102,520102201,52010220102,1,1,1,1.6225245,Tamil Nadu
28,2,2,58,Q3V151878230202,518782302,51878230202,1,0,1,6.6735206,Andhra Pradesh
33,5,2,43,Q3V156936210102,569362101,56936210102,1,1,1,1.1933033,Tamil Nadu
32,14,1,15,Q1V171570110204,715701102,71570110204,0,0,0,0.18741457,Kerala
32,5,1,19,Q4V157860230103,578602301,57860230103,0,0,1,2.1860023,Kerala
10,22,2,55,Q3V150206120102,502061201,50206120102,1,0,1,0.165087,Bihar
16,1,1,40,Q1V173796110201,737961102,73796110201,0,1,0,0.080287039,Tripura
33,3,2,34,Q3V179168120202,791681202,79168120202,1,0,0,1.2486523,Tamil Nadu
27,2,2,50,Q1V157552210101,575522101,57552210101,1,1,1,3.1824589,Maharashtra
29,11,1,22,Q4V172766110203,727661102,72766110203,0,0,0,0.20964316,Karnataka
36,4,1,65,Q1V152542130101,525421301,52542130101,0,1,1,0.31819597,Telangana
30,1,2,36,Q2V155686120202,556861202,55686120202,1,0,1,0.046568032,Goa
27,19,2,32,Q3V171465110102,714651101,71465110102,1,1,0,0.88958484,Maharashtra
23,16,1,27,Q2V170422110203,704221102,70422110203,0,1,0,0.27380028,Madhya Pradesh
8,25,2,26,Q1V157538120402,575381204,57538120402,1,1,1,0.59117001,Rajasthan
21,19,1,55,Q3V155049130101,550491301,55049130101,0,1,1,2.7167442,Odisha
3,16,1,27,Q3V154577110103,545771101,54577110103,0,1,1,0.675286,Punjab
10,27,2,18,Q2V172189130204,721891302,72189130204,1,0,0,0.55763334,Bihar
9,43,2,30,Q4V151038230101,510382301,51038230101,1,0,1,7.3631797,Uttar Pradesh
7,1,1,24,Q4V175937130103,759371301,75937130103,0,0,0,0.28776982,Delhi
5,13,2,40,Q1V170414120202,704141202,70414120202,1,0,0,0.25322461,Uttrakhand
21,26,1,30,Q3V152119120401,521191204,52119120401,0,1,1,0.49748281,Odisha
27,4,2,20,Q1V157029120402,570291204,57029120402,1,0,1,1.0002443,Maharashtra
27,4,2,14,Q2V153323220204,533232202,53323220204,1,0,1,1.5692394,Maharashtra
24,7,2,16,Q4V174179140104,741791401,74179140104,1,0,0,0.82493848,Gujarat
24,25,2,43,Q2V174743110202,747431102,74743110202,1,0,0,1.5679834,Gujarat
28,11,2,18,Q1V179906120103,799061201,79906120103,1,0,0,0.25681341,Andhra Pradesh
1,10,1,52,Q1V172722140101,727221401,72722140101,0,0,0,0.045666806,Jammu & Kashmir
34,2,2,57,Q2V175722220102,757222201,75722220102,1,0,0,0.31249741,Puducherry
10,30,2,22,Q1V175631120204,756311202,75631120204,1,0,0,0.31061417,Bihar
29,25,1,17,Q1V151744210115,517442101,51744210115,0,0,1,3.3383143,Karnataka
33,28,2,48,Q3V173469110101,734691101,73469110101,1,0,0,0.67627424,Tamil Nadu
3,13,1,30,Q3V175364130201,753641302,75364130201,0,1,0,0.27914461,Punjab
16,1,2,49,Q3V175691130101,756911301,75691130101,1,0,0,0.10024276,Tripura
24,19,1,40,Q4V151869110103,518691101,51869110103,0,1,1,0.6576224,Gujarat
8,15,2,32,Q3V151438110104,514381101,51438110104,1,0,1,0.9809773,Rajasthan
28,1,2,45,Q2V151631120202,516311202,51631120202,1,1,1,0.28155082,Andhra Pradesh
4,1,2,40,Q4V171471130202,714711302,71471130202,1,1,0,0.16612419,Chandigarh
29,25,1,65,Q2V179097210101,790972101,79097210101,0,1,0,0.65561259,Karnataka
21,17,1,43,Q4V172135130201,721351302,72135130201,0,1,0,0.1578709,Odisha
29,21,2,46,Q2V179486110201,794861102,79486110201,1,0,0,0.92706132,Karnataka
6,2,2,23,Q4V175956110104,759561101,75956110104,1,0,0,1.8598813,Haryana
9,68,2,56,Q4V152655130102,526551301,52655130102,1,0,1,1.673336,Uttar Pradesh
23,46,2,44,Q4V171152110102,711521101,71152110102,1,0,0,0.56020528,Madhya Pradesh
2,4,2,15,Q4V151406120104,514061201,51406120104,1,0,1,0.060959056,Himachal Pradesh
27,25,1,57,Q4V157999110101,579991101,57999110101,0,1,1,1.0112274,Maharashtra
19,2,2,18,Q2V154298130104,542981301,54298130104,1,0,1,0.73332673,West Bengal
8,15,1,48,Q4V174548110201,745481102,74548110201,0,1,0,0.072183266,Rajasthan
19,19,1,28,Q3V153059230101,530592301,53059230101,0,1,1,9.2272158,West Bengal
15,2,1,24,Q3V170559110203,705591102,70559110203,0,1,0,0.061408628,Mizoram
9,27,1,30,Q4V174048140201,740481402,74048140201,0,1,0,1.3167071,Uttar Pradesh
9,9,1,23,Q2V150722110103,507221101,50722110103,0,0,1,1.0753255,Uttar Pradesh
16,1,1,16,Q2V173934130104,739341301,73934130104,0,0,0,0.099852577,Tripura
28,12,2,30,Q3V175927140202,759271402,75927140202,1,1,0,2.0045712,Andhra Pradesh
27,2,1,36,Q2V156677220201,566772202,56677220201,0,1,1,0.46982703,Maharashtra
23,37,2,21,Q4V152117110204,521171102,52117110204,1,1,1,0.51240832,Madhya Pradesh
5,2,2,42,Q4V157779120301,577791203,57779120301,1,0,1,0.32075953,Uttrakhand
15,3,1,32,Q4V177127130204,771271302,77127130204,0,1,0,0.029298812,Mizoram
18,2,1,54,Q1V177359110201,773591102,77359110201,0,1,0,0.02301521,Assam
24,7,2,22,Q3V170774130202,707741302,70774130202,1,0,0,0.14353928,Gujarat
21,28,2,16,Q3V156274110104,562741101,56274110104,1,0,1,0.098620549,Odisha
36,3,2,60,Q1V151373220102,513732201,51373220102,1,1,1,1.0816113,Telangana
23,2,1,17,Q2V175837110105,758371101,75837110105,0,0,0,1.3999505,Madhya Pradesh
12,11,1,23,Q3V171399110204,713991102,71399110204,0,0,0,0.048250675,Arunachal Pradesh
28,6,2,20,Q1V157590110202,575901102,57590110202,1,0,1,0.46566316,Andhra Pradesh
32,6,2,26,Q3V153128120104,531281201,53128120104,1,0,1,0.28653628,Kerala
22,27,2,16,Q1V151983220204,519832202,51983220204,1,0,1,0.49682328,Chhattisgarh
21,6,2,17,Q3V151972120104,519721201,51972120104,1,1,1,0.54410917,Odisha
20,17,2,27,Q3V171137120104,711371201,71137120104,1,0,0,0.063939884,Jharkhand
6,17,1,42,Q4V159294210103,592942101,59294210103,0,1,1,2.4972918,Haryana
33,3,1,52,Q4V151062120201,510621202,51062120201,0,1,1,0.59226453,Tamil Nadu
9,60,2,28,Q1V157256120202,572561202,57256120202,1,0,1,0.77113932,Uttar Pradesh
29,18,2,35,Q1V179856140102,798561401,79856140102,1,0,0,0.75041521,Karnataka
32,7,1,23,Q1V173138130103,731381301,73138130103,0,1,0,0.79207075,Kerala
32,4,1,37,Q3V175388130103,753881301,75388130103,0,1,0,1.1746379,Kerala
20,2,1,57,Q2V151846120201,518461202,51846120201,0,1,1,1.0179954,Jharkhand
23,27,1,45,Q1V173369140201,733691402,73369140201,0,1,0,1.6531157,Madhya Pradesh
8,29,2,32,Q4V172195110204,721951102,72195110204,1,0,0,0.29637635,Rajasthan
9,13,1,35,Q4V157818110101,578181101,57818110101,0,1,1,0.83437699,Uttar Pradesh
9,29,2,17,Q1V153778120105,537781201,53778120105,1,0,1,0.44132525,Uttar Pradesh
11,4,1,19,Q2V171967110203,719671102,71967110203,0,0,0,0.010037508,Sikkim
18,11,1,21,Q3V158536220203,585362202,58536220203,0,0,1,0.39292979,Assam
4,1,1,14,Q2V171236140203,712361402,71236140203,0,0,0,0.137338,Chandigarh
13,5,2,41,Q4V170589110102,705891101,70589110102,1,0,0,0.073798187,Nagaland
1,6,1,16,Q2V153996120203,539961202,53996120203,0,0,1,0.017837049,Jammu & Kashmir
29,5,2,40,Q1V151752110102,517521101,51752110102,1,1,1,0.47956917,Karnataka
9,12,2,26,Q2V179453130102,794531301,79453130102,1,0,0,0.96405137,Uttar Pradesh
19,12,1,55,Q3V157471110201,574711102,57471110201,0,1,1,1.5965836,West Bengal
24,14,2,45,Q4V175212130104,752121301,75212130104,1,1,0,0.65452021,Gujarat
10,14,2,45,Q4V152711120102,527111201,52711120102,1,0,1,0.36983383,Bihar
23,16,2,21,Q1V175244120103,752441201,75244120103,1,0,0,0.23034017,Madhya Pradesh
8,1,1,28,Q3V150157220202,501572202,50157220202,0,1,1,1.091928,Rajasthan
7,5,2,17,Q2V170257140104,702571401,70257140104,1,0,0,1.1590477,Delhi
21,11,1,18,Q2V155070220203,550702202,55070220203,0,0,1,0.99642056,Odisha
14,9,1,31,Q3V171063110203,710631102,71063110203,0,1,0,0.043168366,Manipur
29,17,2,58,Q1V150570110206,505701102,50570110206,1,1,1,2.4237013,Karnataka
33,22,2,34,Q1V177496130201,774961302,77496130201,1,1,0,0.72164303,Tamil Nadu
23,22,2,24,Q2V152516230102,525162301,52516230102,1,0,1,3.0673442,Madhya Pradesh
33,13,2,42,Q4V172335130202,723351302,72335130202,1,0,0,1.0796145,Tamil Nadu
5,11,1,58,Q3V171492140201,714921402,71492140201,0,1,0,0.17277765,Uttrakhand
10,17,2,34,Q1V158519110201,585191102,58519110201,1,0,1,4.4248199,Bihar
3,12,1,48,Q3V156779220101,567792201,56779220101,0,1,1,0.68860489,Punjab
9,34,2,65,Q4V154160110102,541601101,54160110102,1,0,1,1.8935579,Uttar Pradesh
23,12,2,21,Q2V158537220102,585372201,58537220102,1,0,1,0.6838904,Madhya Pradesh
32,12,1,40,Q3V150036120102,500361201,50036120102,0,1,1,0.53530473,Kerala
2,10,1,25,Q1V154018130202,540181302,54018130202,0,1,1,0.44817096,Himachal Pradesh
22,6,2,21,Q1V173850120204,738501202,73850120204,1,0,0,0.34546468,Chhattisgarh
5,13,1,56,Q4V155684210101,556842101,55684210101,0,1,1,0.90432119,Uttrakhand
31,1,2,15,Q3V172620140103,726201401,72620140103,1,0,0,0.027153574,Lakshadweep
9,36,1,35,Q3V170404120101,704041201,70404120101,0,1,0,0.54033393,Uttar Pradesh
22,1,2,46,Q3V152298130102,522981301,52298130102,1,1,1,1.9300719,Chhattisgarh
9,10,1,39,Q4V174599130101,745991301,74599130101,0,1,0,0.20521255,Uttar Pradesh
27,21,1,59,Q1V175046110105,750461101,75046110105,0,1,0,0.7794171,Maharashtra
21,5,1,16,Q4V150322210102,503222101,50322210102,0,0,1,1.1483195,Odisha
19,4,2,15,Q1V150261230104,502612301,50261230104,1,0,1,7.7106862,West Bengal
10,13,1,62,Q3V174115120106,741151201,74115120106,0,0,0,0.53560585,Bihar
29,14,1,17,Q1V179253120103,792531201,79253120103,0,0,0,0.61551934,Karnataka
24,15,1,56,Q4V153441220101,534412201,53441220101,0,1,1,1.0501463,Gujarat
10,15,2,55,Q2V151906130202,519061302,51906130202,1,0,1,5.0845289,Bihar
13,2,2,28,Q1V152646120203,526461202,52646120203,1,0,1,0.024537925,Nagaland
24,1,2,23,Q3V179289120104,792891201,79289120104,1,0,0,0.62537611,Gujarat
9,64,2,29,Q4V151989120203,519891202,51989120203,1,0,1,0.22781986,Uttar Pradesh
3,12,1,25,Q2V172200140103,722001401,72200140103,0,1,0,0.81243902,Punjab
22,5,2,61,Q2V154508210102,545082101,54508210102,1,0,1,1.9357909,Chhattisgarh
27,22,2,30,Q3V174716120102,747161201,74716120102,1,1,0,0.7854777,Maharashtra
23,5,1,65,Q4V151017230101,510172301,51017230101,0,0,1,4.3057489,Madhya Pradesh
32,6,1,48,Q2V155673120201,556731202,55673120201,0,1,1,0.2484851,Kerala
3,14,2,34,Q3V156025130102,560251301,56025130102,1,1,1,0.58328819,Punjab
3,7,1,22,Q2V171572130103,715721301,71572130103,0,1,0,0.36879766,Punjab
35,3,1,30,Q2V175490130101,754901301,75490130101,0,1,0,0.085127629,A & N Island
22,6,2,16,Q2V151143120204,511431202,51143120204,1,0,1,0.74492604,Chhattisgarh
10,25,2,55,Q4V152127130102,521271301,52127130102,1,0,1,0.66681862,Bihar
9,49,1,28,Q4V157661110103,576611101,57661110103,0,1,1,0.028122528,Uttar Pradesh
28,11,2,17,Q1V175689110105,756891101,75689110105,1,0,0,0.59465772,Andhra Pradesh
3,18,1,37,Q1V172210210101,722102101,72210210101,0,1,0,0.11760888,Punjab
20,17,2,50,Q3V171137120102,711371201,71137120102,1,0,0,0.063939884,Jharkhand
33,16,1,33,Q3V179561120101,795611201,79561120101,0,1,0,1.4355475,Tamil Nadu
27,9,1,18,Q4V170830120203,708301202,70830120203,0,0,0,1.609143,Maharashtra
29,27,2,43,Q3V151670120402,516701204,51670120402,1,0,1,0.7667681,Karnataka
22,15,1,43,Q2V154250120201,542501202,54250120201,0,1,1,0.3264128,Chhattisgarh
14,6,1,14,Q4V170209120204,702091202,70209120204,0,0,0,0.040225044,Manipur
6,3,2,42,Q1V173972110202,739721102,73972110202,1,1,0,1.0992504,Haryana
24,25,1,18,Q4V173600110204,736001102,73600110204,0,0,0,0.043059491,Gujarat
9,7,1,47,Q4V174570120201,745701202,74570120201,0,0,0,0.96039486,Uttar Pradesh
27,9,2,27,Q2V152251210108,522512101,52251210108,1,0,1,3.5218942,Maharashtra
14,7,2,40,Q3V151773120402,517731204,51773120402,1,0,1,0.10186289,Manipur
21,18,2,34,Q2V154642120302,546421203,54642120302,1,0,1,0.61038339,Odisha
19,13,2,50,Q3V170380120102,703801201,70380120102,1,0,0,0.6070593,West Bengal
21,9,2,50,Q1V158351120101,583511201,58351120101,1,0,1,0.17910242,Odisha
8,14,1,23,Q4V174409110116,744091101,74409110116,0,1,0,0.2019676,Rajasthan
24,10,2,22,Q1V154474110106,544741101,54474110106,1,1,1,0.21390967,Gujarat
12,4,1,17,Q2V150885110103,508851101,50885110103,0,0,1,0.15274484,Arunachal Pradesh
1,7,2,30,Q1V177514110104,775141101,77514110104,1,0,0,0.19301522,Jammu & Kashmir
23,40,1,32,Q1V154763110103,547631101,54763110103,0,1,1,1.6310757,Madhya Pradesh
36,7,1,64,Q3V177259110101,772591101,77259110101,0,1,0,1.3096598,Telangana
14,3,1,37,Q2V153875110206,538751102,53875110206,0,1,1,0.06385497,Manipur
9,4,1,30,Q3V170345120201,703451202,70345120201,0,1,0,1.2223208,Uttar Pradesh
33,7,2,35,Q3V177454120102,774541201,77454120102,1,1,0,1.0166972,Tamil Nadu
9,51,1,55,Q4V159214120201,592141202,59214120201,0,1,1,0.32954001,Uttar Pradesh
23,20,2,62,Q1V152596110205,525961102,52596110205,1,0,1,1.0912956,Madhya Pradesh
9,24,2,40,Q2V157638110103,576381101,57638110103,1,0,1,0.32418263,Uttar Pradesh
9,62,2,35,Q4V155845130102,558451301,55845130102,1,0,1,1.7379719,Uttar Pradesh
10,18,1,20,Q1V156942110104,569421101,56942110104,0,0,1,0.70825434,Bihar
21,27,1,30,Q1V153520130301,535201303,53520130301,0,1,1,3.2504344,Odisha
10,21,2,24,Q2V154491130102,544911301,54491130102,1,0,1,0.61066943,Bihar
3,3,2,29,Q2V177835140204,778351402,77835140204,1,0,0,0.31270108,Punjab
19,11,1,54,Q2V171579110101,715791101,71579110101,0,1,0,0.6509611,West Bengal
27,4,2,35,Q1V157029120202,570291202,57029120202,1,1,1,1.0002443,Maharashtra
11,3,2,16,Q1V172956140202,729561402,72956140202,1,0,0,0.032484371,Sikkim
16,1,1,38,Q4V171186130202,711861302,71186130202,0,0,0,0.084417067,Tripura
33,31,1,38,Q1V173304140201,733041402,73304140201,0,1,0,1.1625302,Tamil Nadu
19,17,2,40,Q3V174014110107,740141101,74014110107,1,1,0,0.40847519,West Bengal
15,8,1,30,Q3V175921140101,759211401,75921140101,0,1,0,0.031139821,Mizoram
32,6,1,35,Q3V150031120103,500311201,50031120103,0,1,1,0.26483172,Kerala
19,12,1,52,Q1V153445220201,534452202,53445220201,0,1,1,1.0451448,West Bengal
27,22,1,40,Q4V177028110203,770281102,77028110203,0,1,0,1.5401521,Maharashtra
3,7,1,22,Q4V171181140201,711811402,71181140201,0,1,0,1.8478235,Punjab
23,38,1,48,Q2V175378120101,753781201,75378120101,0,1,0,1.8362967,Madhya Pradesh
23,7,2,45,Q3V152767120202,527671202,52767120202,1,0,1,0.13149147,Madhya Pradesh
32,11,2,31,Q2V172055120102,720551201,72055120102,1,1,0,0.79454839,Kerala
2,11,2,35,Q4V154613120105,546131201,54613120105,1,0,1,0.18499322,Himachal Pradesh
12,10,1,40,Q3V151928120101,519281201,51928120101,0,1,1,0.019496249,Arunachal Pradesh
6,16,2,48,Q1V153235120201,532351202,53235120201,1,0,1,0.2761867,Haryana
27,3,1,35,Q1V156979230101,569792301,56979230101,0,1,1,7.5045419,Maharashtra
28,11,1,18,Q2V157668210102,576682101,57668210102,0,1,1,3.3248556,Andhra Pradesh
12,9,2,45,Q3V153145120202,531451202,53145120202,1,0,1,0.015521984,Arunachal Pradesh
